Element	Fraction	BiolRep	Counts	CPM
LRRC15_wgs_ref	DNA	2	24046	3290.3316029194
LRRC15_wgs_ref	DNA	3	26396	3360.08185585076
LRRC15_wgs_ref	DNA	4	26125	3296.7250680198
LRRC15_wgs_ref	Post	1	28845	3187.6915432958
LRRC15_wgs_ref	Post	2	30654	3093.83263126459
LRRC15_wgs_ref	Post	3	29322	3166.33974171039
LRRC15_wgs_ref	Post	4	30468	3220.39677639001
LRRC15_wgs_ref	Post	5	33861	3224.57890776282
LRRC15_wgs_ref	Post	6	27507	2858.81346405837
LRRC15_wgs_ref	Pre	1	18195	2307.32767705173
LRRC15_wgs_ref	Pre	2	24343	2793.97672654
LRRC15_wgs_ref	Pre	3	26127	2674.59028669311
LRRC15_wgs_ref	Pre	4	24759	2631.3655500164
LRRC15_wgs_ref	Pre	5	20585	2633.1001085858
LRRC15_wgs_ref	Pre	6	24458	2648.24767709872
LRRC15_wgs_shuf	DNA	1	6307	926.78705542839
LRRC15_wgs_shuf	DNA	2	6855	938.003124761394
LRRC15_wgs_shuf	DNA	3	7258	923.907944755448
LRRC15_wgs_shuf	DNA	4	7395	933.178253703595
LRRC15_wgs_shuf	Post	1	4516	499.067949714815
LRRC15_wgs_shuf	Post	2	4751	479.506714658382
LRRC15_wgs_shuf	Post	3	4846	523.295900290858
LRRC15_wgs_shuf	Post	4	4679	494.559423550245
LRRC15_wgs_shuf	Post	5	4871	463.864737004598
LRRC15_wgs_shuf	Post	6	4529	470.70077357474
LRRC15_wgs_shuf	Pre	1	5725	725.9934570553
LRRC15_wgs_shuf	Pre	2	7820	897.543359550705
LRRC15_wgs_shuf	Pre	3	7777	796.122350809978
LRRC15_wgs_shuf	Pre	4	7093	753.838032483798
LRRC15_wgs_shuf	Pre	5	6402	818.902448149929
LRRC15_wgs_shuf	Pre	6	7665	829.945966348912
LRRC8C_wgs_alt	DNA	1	416	61.1294458630427
LRRC8C_wgs_alt	DNA	2	514	70.3331299966968
LRRC8C_wgs_alt	DNA	3	607	77.2681348121462
LRRC8C_wgs_alt	DNA	4	526	66.3761678766857
LRRC8C_wgs_alt	Post	1	108	11.9351945458813
LRRC8C_wgs_alt	Post	2	153	15.4419127221074
LRRC8C_wgs_alt	Post	3	138	14.9019468097686
LRRC8C_wgs_alt	Post	4	190	20.0825583403605
LRRC8C_wgs_alt	Post	5	182	17.3318378433251
LRRC8C_wgs_alt	Post	6	189	19.6428452650973
LRRC8C_wgs_alt	Pre	1	328	41.5940356181901
LRRC8C_wgs_alt	Pre	2	357	40.9748055447061
LRRC8C_wgs_alt	Pre	3	570	58.3502301609473
LRRC8C_wgs_alt	Pre	4	483	51.3328309163506
LRRC8C_wgs_alt	Pre	5	442	56.5377822683956
LRRC8C_wgs_alt	Pre	6	528	57.1704462142499
LRRC8C_wgs_ref	DNA	1	340	49.9615663303715
LRRC8C_wgs_ref	DNA	2	318	43.5134928773338
LRRC8C_wgs_ref	DNA	3	431	54.8641945700741
LRRC8C_wgs_ref	DNA	4	393	49.5928402576758
LRRC8C_wgs_ref	Post	1	121	13.3718383338115
LRRC8C_wgs_ref	Post	2	96	9.68904327661643
LRRC8C_wgs_ref	Post	3	117	12.6342592517603
LRRC8C_wgs_ref	Post	4	92	9.72418614375349
LRRC8C_wgs_ref	Post	5	145	13.8083323477041
LRRC8C_wgs_ref	Post	6	69	7.17119747773395
LRRC8C_wgs_ref	Pre	1	207	26.2498944297724
LRRC8C_wgs_ref	Pre	2	337	38.6792982312772
LRRC8C_wgs_ref	Pre	3	315	32.2461798257867
LRRC8C_wgs_ref	Pre	4	413	43.893290203836
LRRC8C_wgs_ref	Pre	5	371	47.45592131578
LRRC8C_wgs_ref	Pre	6	469	50.7820819592485
LSMEM2_wgs_alt	DNA	1	4507	662.284645444071
LSMEM2_wgs_alt	DNA	2	4708	644.21863039776
LSMEM2_wgs_alt	DNA	3	5315	676.573536287573
LSMEM2_wgs_alt	DNA	4	5032	634.990259991412
LSMEM2_wgs_alt	Post	1	3696	408.448880014605
LSMEM2_wgs_alt	Post	2	3908	394.424803385594
LSMEM2_wgs_alt	Post	3	3954	426.973171636412
LSMEM2_wgs_alt	Post	4	3887	410.846864573585
LSMEM2_wgs_alt	Post	5	4015	382.347961214013
LSMEM2_wgs_alt	Post	6	3441	357.624500302645
LSMEM2_wgs_alt	Pre	1	4680	593.47587406442
LSMEM2_wgs_alt	Pre	2	5801	665.811896260056
LSMEM2_wgs_alt	Pre	3	6853	701.533556654337
LSMEM2_wgs_alt	Pre	4	6141	652.6602787936
LSMEM2_wgs_alt	Pre	5	5425	693.930924900557
LSMEM2_wgs_alt	Pre	6	6552	709.43326438592
LSMEM2_wgs_ref	DNA	1	2115	310.790331731575
LSMEM2_wgs_ref	DNA	2	2386	326.488031463266
LSMEM2_wgs_ref	DNA	3	2666	339.368776621386
LSMEM2_wgs_ref	DNA	4	2591	326.959412487629
LSMEM2_wgs_ref	Post	1	1985	219.364455310874
LSMEM2_wgs_ref	Post	2	2023	204.176401547865
LSMEM2_wgs_ref	Post	3	1833	197.936728277578
LSMEM2_wgs_ref	Post	4	2004	211.818141653065
LSMEM2_wgs_ref	Post	5	1690	160.938494259448
LSMEM2_wgs_ref	Post	6	1742	181.046753713225
LSMEM2_wgs_ref	Pre	1	2287	290.016949569514
LSMEM2_wgs_ref	Pre	2	3032	347.998908715823
LSMEM2_wgs_ref	Pre	3	3011	308.232531604583
LSMEM2_wgs_ref	Pre	4	3057	324.895370830815
LSMEM2_wgs_ref	Pre	5	2595	331.935622141372
LSMEM2_wgs_ref	Pre	6	2948	319.201658029562
LSMEM2_wgs_shuf	DNA	1	190	27.9196988316782
LSMEM2_wgs_shuf	DNA	2	164	22.4409208549772
LSMEM2_wgs_shuf	DNA	3	177	22.5312353570838
LSMEM2_wgs_shuf	DNA	4	158	19.9380884496508
LSMEM2_wgs_shuf	Post	1	67	7.40424106087082
LSMEM2_wgs_shuf	Post	2	61	6.15657958201669
LSMEM2_wgs_shuf	Post	3	99	10.6905270591818
LSMEM2_wgs_shuf	Post	4	110	11.626744302314
LSMEM2_wgs_shuf	Post	5	106	10.094367095563
LSMEM2_wgs_shuf	Post	6	74	7.69084946887409
LSMEM2_wgs_shuf	Pre	1	170	21.5578843143058
LSMEM2_wgs_shuf	Pre	2	182	20.8891165522031
LSMEM2_wgs_shuf	Pre	3	226	23.1353544146914
LSMEM2_wgs_shuf	Pre	4	237	25.1881592695136
LSMEM2_wgs_shuf	Pre	5	183	23.4081768215303
LSMEM2_wgs_shuf	Pre	6	181	19.5982022060213
LTN1_wgs_alt	DNA	1	695	102.127319410612
LTN1_wgs_alt	DNA	2	611	83.6061136731163
LTN1_wgs_alt	DNA	3	732	93.1800241886178
LTN1_wgs_alt	DNA	4	864	109.028534306951
LTN1_wgs_alt	Post	1	301	33.2638292436137
LTN1_wgs_alt	Post	2	309	31.1866080466091
LTN1_wgs_alt	Post	3	260	28.0761316705784
LTN1_wgs_alt	Post	4	328	34.6688375559907
LTN1_wgs_alt	Post	5	388	36.949192764891
LTN1_wgs_alt	Post	6	308	32.0105626542327
LTN1_wgs_alt	Pre	1	401	50.8512447649214
LTN1_wgs_alt	Pre	2	527	60.4866177088519
LTN1_wgs_alt	Pre	3	607	62.1378766801667
LTN1_wgs_alt	Pre	4	456	48.4632937843806
LTN1_wgs_alt	Pre	5	516	66.0033838246428
LTN1_wgs_alt	Pre	6	531	57.4952782950127
LTN1_wgs_ref	DNA	1	503	73.9137290122848
LTN1_wgs_ref	DNA	2	508	69.5121206971245
LTN1_wgs_ref	DNA	3	600	76.3770690070637
LTN1_wgs_ref	DNA	4	677	85.4309232937571
LTN1_wgs_ref	Post	1	277	30.6115637889734
LTN1_wgs_ref	Post	2	242	24.4244632598039
LTN1_wgs_ref	Post	3	271	29.2639680104875
LTN1_wgs_ref	Post	4	295	31.1808142652965
LTN1_wgs_ref	Post	5	301	28.6641933562685
LTN1_wgs_ref	Post	6	282	29.308372300304
LTN1_wgs_ref	Pre	1	353	44.7643127232351
LTN1_wgs_ref	Pre	2	477	54.7478494252796
LTN1_wgs_ref	Pre	3	557	57.0194354379784
LTN1_wgs_ref	Pre	4	526	55.9028344968952
LTN1_wgs_ref	Pre	5	405	51.804981490272
LTN1_wgs_ref	Pre	6	476	51.5400234810284
LUZP2_wgs_alt	DNA	1	90	13.225120499216
LUZP2_wgs_alt	DNA	2	143	19.567388306474
LUZP2_wgs_alt	DNA	3	122	15.5300040314363
LUZP2_wgs_alt	DNA	4	109	13.7547572215946
LUZP2_wgs_alt	Post	1	58	6.40964151538071
LUZP2_wgs_alt	Post	2	56	5.65194191135959
LUZP2_wgs_alt	Post	3	65	7.01903291764461
LUZP2_wgs_alt	Post	4	25	2.64244188688954
LUZP2_wgs_alt	Post	5	31	2.95212622606088
LUZP2_wgs_alt	Post	6	57	5.92403269899761
LUZP2_wgs_alt	Pre	1	80	10.1448867361439
LUZP2_wgs_alt	Pre	2	104	11.9366380298303
LUZP2_wgs_alt	Pre	3	82	8.39424363718891
LUZP2_wgs_alt	Pre	4	44	4.67628273358059
LUZP2_wgs_alt	Pre	5	56	7.16315793445736
LUZP2_wgs_alt	Pre	6	82	8.87874354084942
LUZP2_wgs_ref	DNA	1	129	18.9560060488762
LUZP2_wgs_ref	DNA	2	172	23.5355999210736
LUZP2_wgs_ref	DNA	3	160	20.3672184018837
LUZP2_wgs_ref	DNA	4	143	18.0452319512663
LUZP2_wgs_ref	Post	1	66	7.29373000026081
LUZP2_wgs_ref	Post	2	31	3.12875355807406
LUZP2_wgs_ref	Post	3	87	9.39470559746278
LUZP2_wgs_ref	Post	4	85	8.98430241542442
LUZP2_wgs_ref	Post	5	54	5.14241342604152
LUZP2_wgs_ref	Post	6	47	4.88472871671733
LUZP2_wgs_ref	Pre	1	71	9.00358697832773
LUZP2_wgs_ref	Pre	2	104	11.9366380298303
LUZP2_wgs_ref	Pre	3	91	9.31556306078282
LUZP2_wgs_ref	Pre	4	165	17.5360602509272
LUZP2_wgs_ref	Pre	5	133	17.0125000943362
LUZP2_wgs_ref	Pre	6	121	13.1015605907656
LUZP2_wgs_shuf	DNA	1	195	28.6544277483013
LUZP2_wgs_shuf	DNA	2	142	19.430553423212
LUZP2_wgs_shuf	DNA	3	206	26.2227936924252
LUZP2_wgs_shuf	DNA	4	135	17.0357084854612
LUZP2_wgs_shuf	Post	1	40	4.42044242440049
LUZP2_wgs_shuf	Post	2	32	3.22968109220548
LUZP2_wgs_shuf	Post	3	42	4.53537511601652
LUZP2_wgs_shuf	Post	4	47	4.96779074735233
LUZP2_wgs_shuf	Post	5	30	2.85689634780085
LUZP2_wgs_shuf	Post	6	54	5.61224150431353
LUZP2_wgs_shuf	Pre	1	137	17.3731185356465
LUZP2_wgs_shuf	Pre	2	206	23.6437253283178
LUZP2_wgs_shuf	Pre	3	214	21.9069285165662
LUZP2_wgs_shuf	Pre	4	177	18.8114100873583
LUZP2_wgs_shuf	Pre	5	170	21.7453008724599
LUZP2_wgs_shuf	Pre	6	204	22.0885814918693
LYRM2_wgs_alt	DNA	1	1236	181.624988189233
LYRM2_wgs_alt	DNA	2	1235	168.991080828639
LYRM2_wgs_alt	DNA	3	1474	187.632999527353
LYRM2_wgs_alt	DNA	4	1458	183.985651642981
LYRM2_wgs_alt	Post	1	713	78.7943862149387
LYRM2_wgs_alt	Post	2	801	80.8429548392684
LYRM2_wgs_alt	Post	3	839	90.5995171985204
LYRM2_wgs_alt	Post	4	810	85.6151171352209
LYRM2_wgs_alt	Post	5	995	94.7537288687281
LYRM2_wgs_alt	Post	6	727	75.5573995117766
LYRM2_wgs_alt	Pre	1	948	120.216907823306
LYRM2_wgs_alt	Pre	2	1358	155.864946581823
LYRM2_wgs_alt	Pre	3	1421	145.466100102993
LYRM2_wgs_alt	Pre	4	1515	161.012916849423
LYRM2_wgs_alt	Pre	5	1143	146.205169983657
LYRM2_wgs_alt	Pre	6	1394	150.93864019444
LYRM2_wgs_ref	DNA	1	1478	217.185867753791
LYRM2_wgs_ref	DNA	2	1305	178.569522656983
LYRM2_wgs_ref	DNA	3	1605	204.308659593895
LYRM2_wgs_ref	DNA	4	1766	222.852305076477
LYRM2_wgs_ref	Post	1	830	91.7241803063101
LYRM2_wgs_ref	Post	2	1070	107.992461520621
LYRM2_wgs_ref	Post	3	892	96.322728654446
LYRM2_wgs_ref	Post	4	843	89.1031404259151
LYRM2_wgs_ref	Post	5	1038	98.8486136339093
LYRM2_wgs_ref	Post	6	948	98.5260175201708
LYRM2_wgs_ref	Pre	1	990	125.542973359781
LYRM2_wgs_ref	Pre	2	1451	166.539055589268
LYRM2_wgs_ref	Pre	3	1797	183.95677824425
LYRM2_wgs_ref	Pre	4	1646	174.935485897128
LYRM2_wgs_ref	Pre	5	1358	173.706579910591
LYRM2_wgs_ref	Pre	6	1753	189.81021252572
LYRM7_wgs_alt	DNA	1	56	8.22896386617883
LYRM7_wgs_alt	DNA	2	49	6.70490927984075
LYRM7_wgs_alt	DNA	3	67	8.52877270578878
LYRM7_wgs_alt	DNA	4	84	10.5999963909536
LYRM7_wgs_alt	Post	1	36	3.97839818196044
LYRM7_wgs_alt	Post	2	25	2.52318835328553
LYRM7_wgs_alt	Post	3	27	2.91559828886776
LYRM7_wgs_alt	Post	4	22	2.32534886046279
LYRM7_wgs_alt	Post	5	38	3.61873537388107
LYRM7_wgs_alt	Post	6	28	2.91005115038479
LYRM7_wgs_alt	Pre	1	51	6.46736529429175
LYRM7_wgs_alt	Pre	2	44	5.05011608954361
LYRM7_wgs_alt	Pre	3	74	7.57529303843878
LYRM7_wgs_alt	Pre	4	64	6.80186579429904
LYRM7_wgs_alt	Pre	5	47	6.01193612356243
LYRM7_wgs_alt	Pre	6	59	6.38836425500141
LYRM7_wgs_ref	DNA	1	24	3.52669879979093
LYRM7_wgs_ref	DNA	2	31	4.24188138112374
LYRM7_wgs_ref	DNA	3	32	4.07344368037673
LYRM7_wgs_ref	DNA	4	28	3.53333213031787
LYRM7_wgs_ref	Post	1	20	2.21022121220024
LYRM7_wgs_ref	Post	2	5	0.504637670657106
LYRM7_wgs_ref	Post	3	20	2.15970243619834
LYRM7_wgs_ref	Post	4	14	1.47976745665814
LYRM7_wgs_ref	Post	5	8	0.761839026080226
LYRM7_wgs_ref	Post	6	9	0.935373584052254
LYRM7_wgs_ref	Pre	1	24	3.04346602084318
LYRM7_wgs_ref	Pre	2	45	5.16489145521505
LYRM7_wgs_ref	Pre	3	28	2.86632709562548
LYRM7_wgs_ref	Pre	4	20	2.12558306071845
LYRM7_wgs_ref	Pre	5	18	2.30244362178987
LYRM7_wgs_ref	Pre	6	25	2.70693400635653
MAK_ssc_alt	DNA	1	3350	492.268374137483
MAK_ssc_alt	DNA	2	3532	483.300807681582
MAK_ssc_alt	DNA	3	3893	495.559882740832
MAK_ssc_alt	DNA	4	4059	512.206968462866
MAK_ssc_alt	Post	1	2195	242.571778038977
MAK_ssc_alt	Post	2	2273	229.40828508072
MAK_ssc_alt	Post	3	2660	287.240424014379
MAK_ssc_alt	Post	4	2470	261.073258424686
MAK_ssc_alt	Post	5	2402	228.742167580588
MAK_ssc_alt	Post	6	2365	245.795391809287
MAK_ssc_alt	Pre	1	2584	327.679841577449
MAK_ssc_alt	Pre	2	3497	401.369453753045
MAK_ssc_alt	Pre	3	3665	375.181743052407
MAK_ssc_alt	Pre	4	3522	374.315176992519
MAK_ssc_alt	Pre	5	3215	411.242013558579
MAK_ssc_alt	Pre	6	3716	402.358670704835
MAK_ssc_ref	DNA	1	2896	425.554988508105
MAK_ssc_ref	DNA	2	3068	419.809421847988
MAK_ssc_ref	DNA	3	3490	444.259951391087
MAK_ssc_ref	DNA	4	3254	410.623669716227
MAK_ssc_ref	Post	1	2028	224.116430917105
MAK_ssc_ref	Post	2	2250	227.086951795698
MAK_ssc_ref	Post	3	2202	237.783238225437
MAK_ssc_ref	Post	4	2243	237.079886091729
MAK_ssc_ref	Post	5	2315	220.457168171965
MAK_ssc_ref	Post	6	2089	217.110601898351
MAK_ssc_ref	Pre	1	1962	248.80334720393
MAK_ssc_ref	Pre	2	2670	306.45022634276
MAK_ssc_ref	Pre	3	2793	285.916127788642
MAK_ssc_ref	Pre	4	2938	312.24815161954
MAK_ssc_ref	Pre	5	2290	292.921994105489
MAK_ssc_ref	Pre	6	2768	299.711733183795
MAK_ssc_shuf	DNA	1	0	0
MAK_ssc_shuf	DNA	2	0	0
MAK_ssc_shuf	DNA	3	0	0
MAK_ssc_shuf	DNA	4	0	0
MAK_ssc_shuf	Post	1	0	0
MAK_ssc_shuf	Post	2	4	0.403710136525685
MAK_ssc_shuf	Post	3	0	0
MAK_ssc_shuf	Post	4	0	0
MAK_ssc_shuf	Post	5	0	0
MAK_ssc_shuf	Post	6	0	0
MAK_ssc_shuf	Pre	1	0	0
MAK_ssc_shuf	Pre	2	0	0
MAK_ssc_shuf	Pre	3	0	0
MAK_ssc_shuf	Pre	4	0	0
MAK_ssc_shuf	Pre	5	0	0
MAK_ssc_shuf	Pre	6	0	0
MAP1B_wgs_alt	DNA	1	1077	158.260608640618
MAP1B_wgs_alt	DNA	2	1124	153.802408786551
MAP1B_wgs_alt	DNA	3	1360	173.121356416011
MAP1B_wgs_alt	DNA	4	1268	160.009469330109
MAP1B_wgs_alt	Post	1	756	83.5463618211692
MAP1B_wgs_alt	Post	2	681	68.7316507434978
MAP1B_wgs_alt	Post	3	803	86.7120528133634
MAP1B_wgs_alt	Post	4	897	94.8108149015965
MAP1B_wgs_alt	Post	5	887	84.4689020166451
MAP1B_wgs_alt	Post	6	819	85.1189961487552
MAP1B_wgs_alt	Pre	1	946	119.963285654902
MAP1B_wgs_alt	Pre	2	1396	160.226410477338
MAP1B_wgs_alt	Pre	3	1383	141.57608475893
MAP1B_wgs_alt	Pre	4	1475	156.761750727986
MAP1B_wgs_alt	Pre	5	1272	162.706015939817
MAP1B_wgs_alt	Pre	6	1659	179.632140661819
MAP1B_wgs_ref	DNA	1	1035	152.088885740984
MAP1B_wgs_ref	DNA	2	1104	151.06571112131
MAP1B_wgs_ref	DNA	3	1036	131.877739152197
MAP1B_wgs_ref	DNA	4	1081	136.411858316915
MAP1B_wgs_ref	Post	1	606	66.9697027296674
MAP1B_wgs_ref	Post	2	570	57.5286944549101
MAP1B_wgs_ref	Post	3	630	68.0306267402477
MAP1B_wgs_ref	Post	4	585	61.8331401532151
MAP1B_wgs_ref	Post	5	584	55.6142489038565
MAP1B_wgs_ref	Post	6	704	73.1670003525319
MAP1B_wgs_ref	Pre	1	1213	153.821845136782
MAP1B_wgs_ref	Pre	2	1400	160.685511940024
MAP1B_wgs_ref	Pre	3	1580	161.742743253152
MAP1B_wgs_ref	Pre	4	1350	143.476856598495
MAP1B_wgs_ref	Pre	5	1217	155.670771539904
MAP1B_wgs_ref	Pre	6	1604	173.676885847835
MAP2K3_wgs_alt	DNA	1	1506	221.300349686881
MAP2K3_wgs_alt	DNA	2	1645	225.093382966082
MAP2K3_wgs_alt	DNA	3	1848	235.241372541756
MAP2K3_wgs_alt	DNA	4	1677	211.621356519395
MAP2K3_wgs_alt	Post	1	1334	147.421754853756
MAP2K3_wgs_alt	Post	2	1655	167.035068987502
MAP2K3_wgs_alt	Post	3	1440	155.498575406281
MAP2K3_wgs_alt	Post	4	1703	180.003141334915
MAP2K3_wgs_alt	Post	5	1668	158.843436937727
MAP2K3_wgs_alt	Post	6	1538	159.844952474708
MAP2K3_wgs_alt	Pre	1	921	116.793008549857
MAP2K3_wgs_alt	Pre	2	1661	190.641882380271
MAP2K3_wgs_alt	Pre	3	1486	152.120073717838
MAP2K3_wgs_alt	Pre	4	1485	157.824542258345
MAP2K3_wgs_alt	Pre	5	1260	161.171053525291
MAP2K3_wgs_alt	Pre	6	1398	151.371749635457
MAP2K3_wgs_ref	DNA	1	1209	177.657452039468
MAP2K3_wgs_ref	DNA	2	1299	177.748513357411
MAP2K3_wgs_ref	DNA	3	1269	161.53750094994
MAP2K3_wgs_ref	DNA	4	1315	165.940419691714
MAP2K3_wgs_ref	Post	1	1136	125.540564852974
MAP2K3_wgs_ref	Post	2	1059	106.882258645175
MAP2K3_wgs_ref	Post	3	1038	112.088556438694
MAP2K3_wgs_ref	Post	4	1310	138.463954873012
MAP2K3_wgs_ref	Post	5	1257	119.703956972855
MAP2K3_wgs_ref	Post	6	1325	137.707777652137
MAP2K3_wgs_ref	Pre	1	809	102.590167119255
MAP2K3_wgs_ref	Pre	2	1131	129.810938574405
MAP2K3_wgs_ref	Pre	3	1117	114.345977350488
MAP2K3_wgs_ref	Pre	4	1075	114.250089513617
MAP2K3_wgs_ref	Pre	5	957	122.413252558495
MAP2K3_wgs_ref	Pre	6	1066	115.423666031042
MAP2K3_wgs_shuf	DNA	1	8338	1225.2339413607
MAP2K3_wgs_shuf	DNA	2	8485	1161.04398447855
MAP2K3_wgs_shuf	DNA	3	9524	1212.35867537213
MAP2K3_wgs_shuf	DNA	4	9803	1237.04481691093
MAP2K3_wgs_shuf	Post	1	8980	992.38932427791
MAP2K3_wgs_shuf	Post	2	9360	944.681719470102
MAP2K3_wgs_shuf	Post	3	8838	954.372506556047
MAP2K3_wgs_shuf	Post	4	9537	1008.03873101062
MAP2K3_wgs_shuf	Post	5	9082	864.877754357577
MAP2K3_wgs_shuf	Post	6	8562	889.852069628378
MAP2K3_wgs_shuf	Pre	1	11512	1459.84920133111
MAP2K3_wgs_shuf	Pre	2	15698	1801.74369031035
MAP2K3_wgs_shuf	Pre	3	16192	1657.55601187028
MAP2K3_wgs_shuf	Pre	4	16429	1746.06020522717
MAP2K3_wgs_shuf	Pre	5	14666	1875.97989762057
MAP2K3_wgs_shuf	Pre	6	16107	1744.02344161539
MAP4_wgs_alt	DNA	1	8552	1256.68033899217
MAP4_wgs_alt	DNA	2	8870	1213.72541453444
MAP4_wgs_alt	DNA	3	9554	1216.17752882248
MAP4_wgs_alt	DNA	4	9706	1224.80434488804
MAP4_wgs_alt	Post	1	5050	558.080856080562
MAP4_wgs_alt	Post	2	5144	519.171235572031
MAP4_wgs_alt	Post	3	4878	526.751424188775
MAP4_wgs_alt	Post	4	5060	534.830237906442
MAP4_wgs_alt	Post	5	4478	426.439394848406
MAP4_wgs_alt	Post	6	3817	396.702330036384
MAP4_wgs_alt	Pre	1	5164	654.85243881809
MAP4_wgs_alt	Pre	2	5887	675.682577707801
MAP4_wgs_alt	Pre	3	6955	711.975176788401
MAP4_wgs_alt	Pre	4	7213	766.591530848109
MAP4_wgs_alt	Pre	5	6077	777.330549423168
MAP4_wgs_alt	Pre	6	6453	698.713805720748
MAP4_wgs_ref	DNA	1	5321	781.898513070313
MAP4_wgs_ref	DNA	2	5226	715.099099927505
MAP4_wgs_ref	DNA	3	5844	743.912652128801
MAP4_wgs_ref	DNA	4	5428	684.961671548764
MAP4_wgs_ref	Post	1	3853	425.799116530377
MAP4_wgs_ref	Post	2	3645	367.88086190903
MAP4_wgs_ref	Post	3	3885	419.522198231528
MAP4_wgs_ref	Post	4	3881	410.212678520731
MAP4_wgs_ref	Post	5	3315	315.687046431994
MAP4_wgs_ref	Post	6	2843	295.474122162284
MAP4_wgs_ref	Pre	1	3549	450.052537832185
MAP4_wgs_ref	Pre	2	3746	429.948519805235
MAP4_wgs_ref	Pre	3	4870	498.536176989147
MAP4_wgs_ref	Pre	4	4788	508.864584735997
MAP4_wgs_ref	Pre	5	4073	520.991826197229
MAP4_wgs_ref	Pre	6	4801	519.839606580708
MAPKAP1.1_wgs_alt	DNA	1	1864	273.906940117095
MAPKAP1.1_wgs_alt	DNA	2	1969	269.427885142988
MAPKAP1.1_wgs_alt	DNA	3	1988	253.062688643404
MAPKAP1.1_wgs_alt	DNA	4	1848	233.199920600979
MAPKAP1.1_wgs_alt	Post	1	1441	159.246438339028
MAPKAP1.1_wgs_alt	Post	2	1572	158.658083654594
MAPKAP1.1_wgs_alt	Post	3	1615	174.395971723016
MAPKAP1.1_wgs_alt	Post	4	1644	173.766978481856
MAPKAP1.1_wgs_alt	Post	5	1590	151.415506433445
MAPKAP1.1_wgs_alt	Post	6	1471	152.88161579343
MAPKAP1.1_wgs_alt	Pre	1	1427	180.959417155967
MAPKAP1.1_wgs_alt	Pre	2	1905	218.647071604104
MAPKAP1.1_wgs_alt	Pre	3	1944	199.004995496284
MAPKAP1.1_wgs_alt	Pre	4	1879	199.698528554498
MAPKAP1.1_wgs_alt	Pre	5	1672	213.87142975737
MAPKAP1.1_wgs_alt	Pre	6	1998	216.338165788014
MAPKAP1.1_wgs_ref	DNA	1	1682	247.162807552014
MAPKAP1.1_wgs_ref	DNA	2	1850	253.144534034804
MAPKAP1.1_wgs_ref	DNA	3	1829	232.822765356533
MAPKAP1.1_wgs_ref	DNA	4	1850	233.452301467431
MAPKAP1.1_wgs_ref	Post	1	1643	181.56967258225
MAPKAP1.1_wgs_ref	Post	2	1683	169.861039943182
MAPKAP1.1_wgs_ref	Post	3	1736	187.462171462016
MAPKAP1.1_wgs_ref	Post	4	1724	182.222792519902
MAPKAP1.1_wgs_ref	Post	5	1658	157.891138155127
MAPKAP1.1_wgs_ref	Post	6	1603	166.600428359529
MAPKAP1.1_wgs_ref	Pre	1	1356	171.95583017764
MAPKAP1.1_wgs_ref	Pre	2	1918	220.139151357833
MAPKAP1.1_wgs_ref	Pre	3	2215	226.746947028945
MAPKAP1.1_wgs_ref	Pre	4	1764	187.476425955367
MAPKAP1.1_wgs_ref	Pre	5	1623	207.60366656472
MAPKAP1.1_wgs_ref	Pre	6	1928	208.758750570216
MAPKAP1.1_wgs_shuf	DNA	1	0	0
MAPKAP1.1_wgs_shuf	DNA	2	0	0
MAPKAP1.1_wgs_shuf	DNA	3	0	0
MAPKAP1.1_wgs_shuf	DNA	4	0	0
MAPKAP1.1_wgs_shuf	Post	1	2	0.221022121220024
MAPKAP1.1_wgs_shuf	Post	2	6	0.605565204788527
MAPKAP1.1_wgs_shuf	Post	3	0	0
MAPKAP1.1_wgs_shuf	Post	4	0	0
MAPKAP1.1_wgs_shuf	Post	5	0	0
MAPKAP1.1_wgs_shuf	Post	6	1	0.103930398228028
MAPKAP1.1_wgs_shuf	Pre	1	0	0
MAPKAP1.1_wgs_shuf	Pre	2	0	0
MAPKAP1.1_wgs_shuf	Pre	3	0	0
MAPKAP1.1_wgs_shuf	Pre	4	0	0
MAPKAP1.1_wgs_shuf	Pre	5	0	0
MAPKAP1.1_wgs_shuf	Pre	6	0	0
MAPKAP1_wgs_alt	DNA	1	175	25.7155120818088
MAPKAP1_wgs_alt	DNA	2	197	26.956472002625
MAPKAP1_wgs_alt	DNA	3	211	26.8592692674841
MAPKAP1_wgs_alt	DNA	4	216	27.2571335767379
MAPKAP1_wgs_alt	Post	1	86	9.50395121246105
MAPKAP1_wgs_alt	Post	2	57	5.75286944549101
MAPKAP1_wgs_alt	Post	3	81	8.74679486660328
MAPKAP1_wgs_alt	Post	4	92	9.72418614375349
MAPKAP1_wgs_alt	Post	5	78	7.4279305042822
MAPKAP1_wgs_alt	Post	6	96	9.97731822989071
MAPKAP1_wgs_alt	Pre	1	136	17.2463074514447
MAPKAP1_wgs_alt	Pre	2	140	16.0685511940024
MAPKAP1_wgs_alt	Pre	3	185	18.9382325960969
MAPKAP1_wgs_alt	Pre	4	144	15.3041980371728
MAPKAP1_wgs_alt	Pre	5	167	21.3615602688282
MAPKAP1_wgs_alt	Pre	6	178	19.2733701252585
MAPKAP1_wgs_ref	DNA	1	19	2.79196988316782
MAPKAP1_wgs_ref	DNA	2	8	1.09467906609645
MAPKAP1_wgs_ref	DNA	3	21	2.67319741524723
MAPKAP1_wgs_ref	DNA	4	47	5.930950361605
